city_ascii,lat,lng,country,admin_name
Mbuji-Mayi,-6.1209,23.5967,Congo (Kinshasa),Kasaï Oriental
Fuqing,25.7232,119.3735,China,Fujian
Xintai,35.91,117.78,China,Shandong
Doha,25.3,51.5333,Qatar,Ad Dawḩah
Saitama,35.8617,139.6453,Japan,Saitama
Hiroshima,34.3853,132.4553,Japan,Hiroshima
Meerut,28.99,77.7,India,Uttar Pradesh
Yushu,44.8249,126.5451,China,Jilin
Rongcheng,26.2312,104.0966,China,Yunnan
Yangquan,37.8576,113.5762,China,Shanxi
Haicheng,40.8523,122.7474,China,Liaoning
Gaozhou,21.9392,110.8461,China,Guangdong
Yingtan,28.2333,117,China,Jiangxi
Huaiyin,33.58,119.03,China,Jiangsu
Wuzhong,37.9874,106.1919,China,Ningxia
Jabalpur,23.1667,79.9333,India,Madhya Pradesh
Thane,19.18,72.9633,India,Mahārāshtra
Zhangye,38.9355,100.4553,China,Gansu
Rucheng,32.3852,120.5634,China,Jiangsu
Nizhniy Novgorod,56.3269,44.0075,Russia,Nizhegorodskaya Oblast’
Comayaguela,14.0833,-87.2167,Honduras,Francisco Morazán
Yangshe,31.8775,120.5512,China,Jiangsu
Shaoyang,32.9387,119.8404,China,Jiangsu
Dhanbad,23.7928,86.435,India,Jharkhand
Yichun,47.7235,128.8893,China,Heilongjiang
Laiwu,36.1833,117.6667,China,Shandong
Kazan,55.7908,49.1144,Russia,Tatarstan
Dayan,26.8808,100.2208,China,Yunnan
Suwon,37.2858,127.01,"Korea, South",Gyeonggi
Jiangyin,31.9087,120.2653,China,Jiangsu
Yongcheng,33.9317,116.4459,China,Henan
Calgary,51.05,-114.0667,Canada,Alberta
Can Tho,10.0333,105.7833,Vietnam,Cần Thơ
Abuja,9.0556,7.4914,Nigeria,Federal Capital Territory
Yiwu,29.3081,120.0698,China,Zhejiang
Mandalay,21.9769,96.0869,Burma,Mandalay
Beidao,34.6,105.92,China,Gansu
Al Basrah,30.4889,47.81,Iraq,Al Başrah
Shuangshui,26.5944,104.8333,China,Guizhou
Sevilla,37.3828,-5.9731,Spain,Andalusia
Vila Velha,3.2167,-51.2167,Brazil,Amapá
Allahabad,25.455,81.84,India,Uttar Pradesh
Varanasi,25.3189,83.0128,India,Uttar Pradesh
Tunis,36.8008,10.18,Tunisia,Tunis
Chelyabinsk,55.15,61.4,Russia,Chelyabinskaya Oblast’
Mombasa,-4.05,39.6667,Kenya,Mombasa
Providence,41.823,-71.4187,United States,Rhode Island
Qom,34.6461,50.8789,Iran,Qom
Maiduguri,11.8333,13.15,Nigeria,Borno
Maputo,-25.9153,32.5764,Mozambique,Maputo
Rosario,-32.9575,-60.6394,Argentina,Santa Fe
Benin City,6.3176,5.6145,Nigeria,Edo
Xinyu,27.795,114.9242,China,Jiangxi
Ahvaz,31.3203,48.6692,Iran,Khūzestān
Dublin,53.3425,-6.2658,Ireland,Dublin
Jacksonville,30.3322,-81.6749,United States,Florida
Medina,24.4667,39.6,Saudi Arabia,Al Madīnah al Munawwarah
Srinagar,34.0911,74.8061,India,Jammu and Kashmīr
Omsk,54.9667,73.3833,Russia,Omskaya Oblast’
Huazhou,21.654,110.6294,China,Guangdong
Cilacap,-7.7167,109.017,Indonesia,Jawa Tengah
Xiantao,30.3833,113.4,China,Hubei
Bandar Lampung,-5.4294,105.2625,Indonesia,Lampung
Samara,53.1833,50.1167,Russia,Samarskaya Oblast’
Guankou,28.1417,113.625,China,Hunan
Ulsan,35.55,129.3167,"Korea, South",Ulsan
Dingzhou,38.5158,114.9845,China,Hebei
Campinas,-22.9009,-47.0573,Brazil,São Paulo
Lianyuan,27.6961,111.6659,China,Hunan
Rongcheng,29.8239,112.9019,China,Hubei
Kaiyuan,36.0656,113.8153,China,Henan
Nay Pyi Taw,19.8028,96.1583,Burma,Nay Pyi Taw
Dakar,14.7319,-17.4572,Senegal,Dakar
Zhuji,29.7169,120.2314,China,Zhejiang
Zapopan,20.7167,-103.4,Mexico,Jalisco
Leiyang,26.4179,112.8457,China,Hunan
Dadukou,26.5849,101.7149,China,Sichuan
Quetta,30.192,67.007,Pakistan,Balochistān
Amritsar,31.6167,74.85,India,Punjab
Callao,-12.0611,-77.1333,Peru,Callao
Aligarh,27.88,78.08,India,Uttar Pradesh
Yingchuan,34.1511,113.4733,China,Henan
Tegucigalpa,14.0942,-87.2067,Honduras,Francisco Morazán
Ciudad Nezahualcoyotl,19.41,-99.03,Mexico,México
Tripoli,32.8752,13.1875,Libya,Ţarābulus
Rostov,47.2333,39.7167,Russia,Rostovskaya Oblast’
Nezahualcoyotl,19.4,-98.9889,Mexico,México
Bhiwandi,19.3,73.0667,India,Mahārāshtra
Zhoushan,30.0162,122.0988,China,Zhejiang
Tbilisi,41.7225,44.7925,Georgia,Tbilisi
Ufa,54.7333,55.9667,Russia,Bashkortostan
Fes,34.0433,-5.0033,Morocco,Fès-Meknès
Bien Hoa,10.9575,106.8426,Vietnam,Đồng Nai
Mexicali,32.6633,-115.4678,Mexico,Baja California
Gwalior,26.215,78.1931,India,Madhya Pradesh
Ankang,32.6877,109.0235,China,Shaanxi
Ikare,7.5304,5.76,Nigeria,Ondo
Hegang,47.3139,130.2775,China,Heilongjiang
Salt Lake City,40.7777,-111.9306,United States,Utah
Bhilai,21.2167,81.4333,India,Chhattīsgarh
Yuyao,30.0372,121.1546,China,Zhejiang
N'Djamena,12.11,15.05,Chad,Ville de N’Djaména
Hanchuan,30.652,113.8274,China,Hubei
Gongzhuling,43.5036,124.8088,China,Jilin
Copenhagen,55.6786,12.5635,Denmark,Hovedstaden
Irbid,32.5556,35.85,Jordan,Irbid
Haora,22.59,88.31,India,West Bengal
Cologne,50.9422,6.9578,Germany,North Rhine-Westphalia
Krasnoyarsk,56.0167,92.8667,Russia,Krasnoyarskiy Kray
Yicheng,31.3697,119.8239,China,Jiangsu
Mizhou,36,119.4167,China,Shandong
Nashville,36.1715,-86.7843,United States,Tennessee
Yerevan,40.1814,44.5144,Armenia,Yerevan
Ranchi,23.3556,85.3347,India,Jharkhand
Nur-Sultan,51.1333,71.4333,Kazakhstan,Astana
Nouakchott,18.0783,-15.9744,Mauritania,
Vereeniging,-26.6736,27.9319,South Africa,Gauteng
Richmond,37.5295,-77.4756,United States,Virginia
Sao Luis,-2.53,-44.3028,Brazil,Maranhão
San Pedro Sula,15.5,-88.0333,Honduras,Cortés
Taixing,32.1724,120.0142,China,Jiangsu
Memphis,35.1046,-89.9773,United States,Tennessee
Goyang,37.6564,126.835,"Korea, South",Gyeonggi
Bezwada,16.5167,80.6167,India,Andhra Pradesh
Edmonton,53.5344,-113.4903,Canada,Alberta
Xishan,27.6609,113.4946,China,Hunan
Barquisimeto,10.0678,-69.3467,Venezuela,Lara
Sendai,38.2683,140.8694,Japan,Miyagi
Voronezh,51.6717,39.2106,Russia,Voronezhskaya Oblast’
Perm,58.0139,56.2489,Russia,Permskiy Kray
Changwon,35.2281,128.6811,"Korea, South",Gyeongnam
Zhongwei,37.5139,105.1884,China,Ningxia
Shouguang,36.8833,118.7333,China,Shandong
Bogor,-6.6,106.8,Indonesia,Jawa Barat
Raleigh,35.8325,-78.6435,United States,North Carolina
Cartagena,10.4236,-75.5253,Colombia,Bolívar
Chandigarh,30.7353,76.7911,India,Chandīgarh
Bishkek,42.8667,74.5667,Kyrgyzstan,Bishkek
Amsterdam,52.35,4.9166,Netherlands,Noord-Holland
Matola,-25.9667,32.4667,Mozambique,Maputo
Ogbomoso,8.1333,4.25,Nigeria,Oyo
Ashgabat,37.95,58.3833,Turkmenistan,Ahal
E'zhou,30.3972,114.8842,China,Hubei
Maceio,-9.6658,-35.735,Brazil,Alagoas
Niamey,13.5086,2.1111,Niger,Niamey
Managua,12.15,-86.2667,Nicaragua,Managua
Patam,1.0678,104.0167,Indonesia,Kepulauan Riau
Tekirdag,40.9833,27.5167,Turkey,Tekirdağ
Linhai,28.8523,121.1409,China,Zhejiang
Shubra al Khaymah,30.1286,31.2422,Egypt,Al Qalyūbīyah
Monrovia,6.3106,-10.8047,Liberia,Montserrado
Wafangdian,39.6271,121.9972,China,Liaoning
Zhongxiang,31.169,112.5853,China,Hubei
Shymkent,42.3,69.6,Kazakhstan,Ongtüstik Qazaqstan
New Orleans,30.0687,-89.9288,United States,Louisiana
Volgograd,48.7,44.4833,Russia,Volgogradskaya Oblast’
Port-au-Prince,18.5425,-72.3386,Haiti,Ouest
Mysore,12.3086,76.6531,India,Karnātaka
Odesa,46.4775,30.7326,Ukraine,Odes’ka Oblast’
Kathmandu,27.7167,85.3667,Nepal,Bāgmatī
Raipur,21.2379,81.6337,India,Chhattīsgarh
Nice,43.7034,7.2663,France,Provence-Alpes-Côte d’Azur
Arequipa,-16.3988,-71.5369,Peru,Arequipa
Port Harcourt,4.75,7,Nigeria,Rivers
Rotterdam,51.92,4.48,Netherlands,Zuid-Holland
Louisville,38.1663,-85.6485,United States,Kentucky
Zaoyang,32.1287,112.7581,China,Hubei
Shuizhai,33.4433,114.8994,China,Henan
Kota,25.18,75.83,India,Rājasthān
Abu Dhabi,24.4781,54.3686,United Arab Emirates,Abū Z̧aby
Stockholm,59.3294,18.0686,Sweden,Stockholm
Ottawa,45.4247,-75.695,Canada,Ontario
Asmara,15.3333,38.9167,Eritrea,Ma’ākel
Freetown,8.4833,-13.2331,Sierra Leone,Western Area
Jerusalem,31.7833,35.2167,Israel,Southern
Panama City,9,-79.5,Panama,Panamá
Lome,6.1319,1.2228,Togo,Maritime
Libreville,0.3901,9.4544,Gabon,Estuaire
Zagreb,45.8,15.95,Croatia,"Zagreb, Grad"
Dushanbe,38.5731,68.7864,Tajikistan,Dushanbe
Lilongwe,-13.9833,33.7833,Malawi,Lilongwe
Cotonou,6.4,2.52,Benin,Littoral
Vientiane,17.9667,102.6,Laos,Viangchan
Colombo,6.9167,79.8333,Sri Lanka,Western
Kigali,-1.9536,30.0606,Rwanda,Kigali
Pretoria,-25.7464,28.1881,South Africa,Gauteng
Bangui,4.3732,18.5628,Central African Republic,Bangui
Winnipeg,49.8844,-97.1464,Canada,Manitoba
Quebec City,46.8139,-71.2081,Canada,Quebec
Riga,56.9475,24.1069,Latvia,Rīga
Oslo,59.9111,10.7528,Norway,Oslo
Chisinau,47.0056,28.8575,Moldova,Chişinău
Athens,37.9794,23.7161,Greece,Attikí
Bujumbura,-3.3825,29.3611,Burundi,Bujumbura Mairie
Helsinki,60.1756,24.9342,Finland,Uusimaa
Skopje,41.9833,21.4333,Macedonia,Skopje
Kuwait City,29.375,47.98,Kuwait,Al ‘Āşimah
Kingston,17.9714,-76.7931,Jamaica,Kingston
Vilnius,54.6833,25.2833,Lithuania,Vilniaus Miestas
San Salvador,13.6989,-89.1914,El Salvador,San Salvador
Djibouti,11.595,43.1481,Djibouti,Djibouti
Lisbon,38.7452,-9.1604,Portugal,Lisboa
Kitchener,43.4186,-80.4728,Canada,Ontario
Tallinn,59.4372,24.745,Estonia,Harjumaa
Cape Town,-33.925,18.425,South Africa,Western Cape
Bratislava,48.1447,17.1128,Slovakia,Bratislavský
Tirana,41.33,19.82,Albania,Tiranë
Canberra,-35.2931,149.1269,Australia,Australian Capital Territory
Wellington,-41.2889,174.7772,New Zealand,Wellington
Beirut,33.8869,35.5131,Lebanon,Beyrouth
Dodoma,-6.25,35.75,Tanzania,Dodoma
Halifax,44.6475,-63.5906,Canada,Nova Scotia
Bissau,11.8592,-15.5956,Guinea-Bissau,Bissau
Juba,4.85,31.6,South Sudan,Central Equatoria
Port Moresby,-9.4789,147.1494,Papua New Guinea,National Capital
Yamoussoukro,6.8161,-5.2742,Côte D’Ivoire,Yamoussoukro
Victoria,48.4283,-123.3647,Canada,British Columbia
Maseru,-29.31,27.48,Lesotho,Maseru
Nicosia,35.1725,33.365,Cyprus,Lefkosía
Windhoek,-22.57,17.0836,Namibia,Khomas
Porto-Novo,6.4833,2.6167,Benin,Ouémé
Sucre,-19.0431,-65.2592,Bolivia,Chuquisaca
San Jose,9.9333,-84.0833,Costa Rica,San José
Ljubljana,46.05,14.5167,Slovenia,Ljubljana
Sarajevo,43.8667,18.4167,Bosnia And Herzegovina,"Bosnia and Herzegovina, Federation of"
Nassau,25.0667,-77.3333,"Bahamas, The",
Bloemfontein,-29.1,26.2167,South Africa,Free State
Gaborone,-24.6569,25.9086,Botswana,Gaborone
Paramaribo,5.8667,-55.1667,Suriname,Paramaribo
Dili,-8.5586,125.5736,Timor-Leste,Díli
Pristina,42.6667,21.1667,Kosovo,Prishtinë
Georgetown,6.7833,-58.1667,Guyana,Demerara-Mahaica
Malabo,3.7521,8.7737,Equatorial Guinea,Bioko Norte
Brussels,50.8467,4.3517,Belgium,Brussels-Capital Region
Male,4.175,73.5083,Maldives,Maale
Podgorica,42.4397,19.2661,Montenegro,Podgorica
Manama,26.2167,50.5831,Bahrain,Al ‘Āşimah
Port Louis,-20.1667,57.5,Mauritius,Port Louis
New Delhi,28.7,77.2,India,Delhi
Bern,46.948,7.4474,Switzerland,Bern
Reykjavik,64.1475,-21.935,Iceland,
Praia,14.9177,-23.5092,Cabo Verde,Praia
Luxembourg,49.6106,6.1328,Luxembourg,Luxembourg
Sri Jayewardenepura Kotte,6.9,79.9164,Sri Lanka,Western
Bridgetown,13.0975,-59.6167,Barbados,Saint Michael
Moroni,-11.7036,43.2536,Comoros,Grande Comore
Thimphu,27.4833,89.6333,Bhutan,Thimphu
Mbabane,-26.3167,31.1333,Swaziland,Hhohho
Honiara,-9.4333,159.95,Solomon Islands,Honiara
Suva,-18.1333,178.4333,Fiji,Rewa
Castries,14.0167,-60.9833,Saint Lucia,Castries
Sao Tome,0.3333,6.7333,Sao Tome And Principe,São Tomé
Port-Vila,-17.75,168.3,Vanuatu,Shefa
Bandar Seri Begawan,4.9167,114.9167,Brunei,Brunei and Muara
Monaco,43.7396,7.4069,Monaco,
Gitega,-3.4264,29.9306,Burundi,Gitega
Port of Spain,10.6667,-61.5167,Trinidad And Tobago,Port of Spain
Apia,-13.8333,-171.8333,Samoa,Tuamasaga
Vaduz,47.1415,9.5215,Liechtenstein,Vaduz
Banjul,13.4531,-16.5775,"Gambia, The",Banjul
Tarawa,1.3382,173.0176,Kiribati,
Victoria,-4.6236,55.4544,Seychelles,English River
Majuro,7.1167,171.3667,Marshall Islands,Majuro
Kingstown,13.1667,-61.2333,Saint Vincent And The Grenadines,Saint George
Nuku`alofa,-21.1347,-175.2083,Tonga,Tongatapu
Saint John's,17.1211,-61.8447,Antigua And Barbuda,Saint John
Andorra la Vella,42.5,1.5,Andorra,Andorra la Vella
Belmopan,17.25,-88.7675,Belize,Cayo
Roseau,15.3,-61.3833,Dominica,Saint George
Basseterre,17.2983,-62.7342,Saint Kitts And Nevis,Saint George Basseterre
Pago Pago,-14.274,-170.7046,American Samoa,
Valletta,35.8978,14.5125,Malta,Valletta
Palikir,6.9178,158.185,"Micronesia, Federated States Of",Pohnpei
Funafuti,-8.5167,179.2167,Tuvalu,Funafuti
Lobamba,-26.4167,31.1667,Swaziland,Hhohho
Saint George's,12.0444,-61.7417,Grenada,Saint George
San Marino,43.932,12.4484,San Marino,San Marino Città
Al Quds,31.7764,35.2269,West Bank,
Capitol Hill,15.2137,145.7546,Northern Mariana Islands,
Hagta,13.4745,144.7504,Guam,
Ngerulmud,7.5006,134.6242,Palau,Melekeok
Bareilly,28.364,79.415,India,Uttar Pradesh
Quang Ha,16.06,108.25,Vietnam,Quảng Nam
Kitaku,33.8704,130.82,Japan,Fukuoka
Jodhpur,26.2918,73.0168,India,Rājasthān
Xingcheng,24.1681,115.6669,China,Guangdong
Dongtai,32.8534,120.3037,China,Jiangsu
Joinvile,-26.32,-48.8399,Brazil,Santa Catarina
Yingcheng,24.1876,113.4042,China,Guangdong
Dnipro,48.45,34.9833,Ukraine,Dnipropetrovs’ka Oblast’
Glasgow,55.8609,-4.2514,United Kingdom,Glasgow City
Chiba,35.6,140.1,Japan,Chiba
Danyang,31.9948,119.575,China,Jiangsu
Natal,-6.9838,-60.2699,Brazil,Amazonas
Naples,40.8333,14.25,Italy,Campania
Zhaodong,46.0635,125.9773,China,Heilongjiang
Xibeijie,39.737,98.5049,China,Gansu
Kirkuk,35.4667,44.4,Iraq,Kirkūk
Huilong,31.8131,121.6574,China,Jiangsu
Tongjin,37.2361,127.2011,"Korea, South",Gyeonggi
Oklahoma City,35.4676,-97.5136,United States,Oklahoma
Toulouse,43.6045,1.444,France,Occitanie
Denizli,37.7731,29.0878,Turkey,Denizli
Dispur,26.15,91.77,India,Assam
Coimbatore,11,76.9667,India,Tamil Nādu
Luocheng,22.7645,111.5745,China,Guangdong
Guwahati,26.1667,91.7667,India,Assam
Shima,24.4475,117.8118,China,Fujian
Songnam,37.4386,127.1378,"Korea, South",Gyeonggi
Solapur,17.6833,75.9167,India,Mahārāshtra
Tangier,35.7847,-5.8125,Morocco,Tanger-Tétouan-Al Hoceïma
Anqiu,36.3619,119.1072,China,Shandong
Feicheng,36.186,116.772,China,Shandong
Taishan,22.2486,112.785,China,Guangdong
Meishan,34.1736,112.839,China,Henan
Kisangani,0.5153,25.1911,Congo (Kinshasa),Tshopo
Khartoum North,15.6333,32.6333,Sudan,Khartoum
Aguascalientes,21.876,-102.296,Mexico,Aguascalientes
Marrakech,31.6295,-7.9811,Morocco,Marrakech-Safi
Nada,19.5,109.5833,China,Hainan
Donetsk,48.0089,37.8042,Ukraine,Donets’ka Oblast’
Taihecun,45.768,131.0063,China,Heilongjiang
Wuchuan,21.4571,110.7659,China,Guangdong
Trujillo,-8.1119,-79.0289,Peru,La Libertad
Cebu City,10.3,123.9,Philippines,Cebu
Taihe,30.8706,105.3784,China,Sichuan
Olinda,-8,-34.85,Brazil,Pernambuco
Bridgeport,41.1918,-73.1953,United States,Connecticut
Trichinopoly,10.8269,78.6928,India,Tamil Nādu
Xin'an,34.3662,118.3369,China,Jiangsu
Padang,-0.9556,100.3606,Indonesia,Sumatera Barat
Qingzhou,36.6967,118.4797,China,Shandong
Buffalo,42.9016,-78.8487,United States,New York
Xinyi,22.3559,110.9369,China,Guangdong
Lichuan,30.2965,108.9378,China,Hubei
Daye,30.1003,114.9699,China,Hubei
Fort Worth,32.7811,-97.3473,United States,Texas
Zhuanghe,39.6896,122.9664,China,Liaoning
Hartford,41.7661,-72.6834,United States,Connecticut
Ad Dammam,26.4333,50.1,Saudi Arabia,Ash Sharqīyah
Bucheon,37.4989,126.7831,"Korea, South",Gyeonggi
Lhasa,29.65,91.1,China,Tibet
Homs,34.7333,36.7167,Syria,Ḩimş
Jiaozhou,36.2481,119.9625,China,Shandong
Merida,20.97,-89.62,Mexico,Yucatán
Dengtalu,36.08,114.35,China,Henan
Zaria,11.0667,7.7,Nigeria,Kaduna
Hubli,15.36,75.125,India,Karnātaka
Abeokuta,7.15,3.35,Nigeria,Ogun
Tucson,32.1545,-110.8782,United States,Arizona
Krasnodar,45.0333,38.9833,Russia,Krasnodarskiy Kray
Natal,-5.795,-35.2089,Brazil,Rio Grande do Norte
Novo Hamburgo,-29.7096,-51.14,Brazil,Rio Grande do Sul
Chihuahua,28.6353,-106.0889,Mexico,Chihuahua
Klang,3.0333,101.45,Malaysia,Selangor
Turin,45.0667,7.7,Italy,Piedmont
Jos,9.9333,8.8833,Nigeria,Plateau
Laiyang,36.9758,120.7136,China,Shandong
Jalandhar,31.3256,75.5792,India,Punjab
Campo Grande,-20.4686,-54.6222,Brazil,Mato Grosso do Sul
Sale,34.05,-6.8167,Morocco,Rabat-Salé-Kénitra
Barinas,8.6333,-70.2167,Venezuela,Barinas
Marseille,43.2964,5.37,France,Provence-Alpes-Côte d’Azur
Kaifeng Chengguanzhen,34.85,114.35,China,Henan
Eskisehir,39.7767,30.5206,Turkey,Eskişehir
Gaomi,36.3833,119.75,China,Shandong
Ipoh,4.6,101.07,Malaysia,Perak
Hai'an,32.532,120.4604,China,Jiangsu
Liverpool,53.4,-2.9833,United Kingdom,Liverpool
Zamboanga City,6.9167,122.0833,Philippines,Zamboanga
Oran,35.6969,-0.6331,Algeria,Oran
Southampton,50.9,-1.4,United Kingdom,Southampton
Weichanglu,37.1792,119.9333,China,Shandong
Pekanbaru,0.5333,101.45,Indonesia,Riau
Portsmouth,50.8058,-1.0872,United Kingdom,Portsmouth
Leping,28.9632,117.1203,China,Jiangxi
Erbil,36.1911,44.0094,Iraq,Arbīl
Kermanshah,34.3167,47.0686,Iran,Kermānshāh
Hailun,47.4585,126.9632,China,Heilongjiang
Yangchun,22.1667,111.7833,China,Guangdong
Macheng,31.1817,115.0189,China,Hubei
Ilorin,8.5,4.55,Nigeria,Kwara
Teresina,-5.0949,-42.8042,Brazil,Piauí
Omaha,41.2627,-96.0522,United States,Nebraska
Yuci,37.6804,112.73,China,Shanxi
Saratov,51.5333,46,Russia,Saratovskaya Oblast’
Iguacu,-22.74,-43.47,Brazil,Rio de Janeiro
El Paso,31.8479,-106.4309,United States,Texas
Denpasar,-8.6667,115.2167,Indonesia,Bali
Dehui,44.5323,125.6965,China,Jilin
Naucalpan de Juarez,19.4753,-99.2378,Mexico,México
Bhubaneshwar,20.2644,85.8281,India,Odisha
Tongchuan,34.9057,108.9422,China,Shaanxi
Cheongju,36.6372,127.4897,"Korea, South",Chungbuk
Warri,5.5167,5.75,Nigeria,Delta
Pointe-Noire,-4.7889,11.8653,Congo (Brazzaville),Pointe-Noire
Rongjiawan,29.3801,113.1,China,Hunan
San Luis Potosi,22.1511,-100.9761,Mexico,San Luis Potosí
Butterworth,5.3942,100.3664,Malaysia,Pulau Pinang
Bhayandar,19.3,72.85,India,Mahārāshtra
Renqiu,38.7094,116.1008,China,Hebei
Toluca,19.2925,-99.6569,Mexico,México
Honolulu,21.3294,-157.846,United States,Hawaii
Queretaro,20.5875,-100.3928,Mexico,Querétaro
Xindi,29.8182,113.4653,China,Hubei
Wu'an,36.6941,114.1847,China,Hebei
Sao Bernardo do Campo,-23.6939,-46.565,Brazil,São Paulo
Hermosillo,29.0989,-110.9542,Mexico,Sonora
Wutong,30.6326,120.5474,China,Zhejiang
Taguig City,14.5167,121.05,Philippines,Taguig
Saltillo,25.4333,-101,Mexico,Coahuila de Zaragoza
Gaoyou,32.7847,119.4432,China,Jiangsu
Hejian,38.4451,116.0897,China,Hebei
Yiyang,26.4103,112.3913,China,Hunan
Puxi,35.2125,114.735,China,Henan
Zijinglu,34.7513,112.9854,China,Henan
Xiashi,30.5333,120.6833,China,Zhejiang
Trabzon,41.005,39.7225,Turkey,Trabzon
Joao Pessoa,-7.0833,-34.8333,Brazil,Paraíba
Dongyang,29.2785,120.2282,China,Zhejiang
McAllen,26.2273,-98.2471,United States,Texas
Valencia,39.4667,-0.375,Spain,Valencia
Qingping,34.538,113.3796,China,Henan
Niigata,37.9161,139.0364,Japan,Niigata
Hamamatsu,34.7167,137.7333,Japan,Shizuoka
Morelia,19.7683,-101.1894,Mexico,Michoacán de Ocampo
Pasig City,14.575,121.0833,Philippines,Pasig
Moradabad,28.8418,78.7568,India,Uttar Pradesh
Culiacan,24.8069,-107.3939,Mexico,Sinaloa
Xiangxiang,27.7389,112.5223,China,Hunan
Malang,-7.98,112.62,Indonesia,Jawa Timur
Xingyi,25.091,104.9011,China,Guizhou
Chaohucun,31.6783,117.7353,China,Anhui
Fuyang,30.0533,119.9519,China,Zhejiang
Antipolo,14.5842,121.1763,Philippines,Rizal
Nottingham,52.95,-1.15,United Kingdom,Nottingham
Cencheng,22.9297,111.0186,China,Guangxi
Krakow,50.0614,19.9372,Poland,Małopolskie
Hempstead,40.6629,-73.6089,United States,New York
Erzurum,39.9097,41.2756,Turkey,Erzurum
Al `Ayn,24.2075,55.7447,United Arab Emirates,Abū Z̧aby
Songzi,30.1772,111.7732,China,Hubei
Laixi,36.8667,120.5333,China,Shandong
Zhongba,31.7761,104.7406,China,Sichuan
Qingnian,36.8494,115.7061,China,Shandong
Albuquerque,35.1053,-106.6464,United States,New Mexico
Kaduna,10.5231,7.4403,Nigeria,Kaduna
Tlalnepantla,19.5367,-99.1947,Mexico,México
Xinhualu,34.3962,113.7249,China,Henan
Guangshui,31.6189,113.8229,China,Hubei
Frankfurt,50.1136,8.6797,Germany,Hesse
Samarinda,-0.5022,117.1536,Indonesia,Kalimantan Timur
Changhua,24.0667,120.5333,Taiwan,Changhua
Pietermaritzburg,-29.5833,30.4167,South Africa,KwaZulu-Natal
Hungnam,39.8231,127.6232,"Korea, North",Hamnam
Kolhapur,16.7,74.2333,India,Mahārāshtra
Ciudad Guayana,8.3596,-62.6517,Venezuela,Bolívar
Cucuta,7.9075,-72.5047,Colombia,Norte de Santander
Licheng,31.4174,119.4786,China,Jiangsu
Thiruvananthapuram,8.5,76.8997,India,Kerala
Tyumen,57.15,65.5333,Russia,Tyumenskaya Oblast’
San Cristobal,7.7682,-72.2322,Venezuela,Táchira
Zaporizhzhia,47.8378,35.1383,Ukraine,Zaporiz’ka Oblast’
Cancun,21.1606,-86.8475,Mexico,Quintana Roo
Kumamoto,32.8031,130.7078,Japan,Kumamoto
Chengguan,35.4599,113.7975,China,Henan
Nehe,48.48,124.8738,China,Heilongjiang
Sokoto,13.0622,5.2339,Nigeria,Sokoto
Birmingham,33.5277,-86.7987,United States,Alabama
Zunhua,40.1881,117.9593,China,Hebei
Orumiyeh,37.55,45.1,Iran,Āz̄arbāyjān-e Gharbī
Oyo,7.8333,3.9333,Nigeria,Oyo
Wugang,26.7345,110.6293,China,Hunan
Shuangqiao,35.0833,112.5833,China,Henan
Rennes,48.1147,-1.6794,France,Bretagne
Sizhan,39.0099,106.3694,China,Ningxia
Langzhong,31.5833,105.972,China,Sichuan
Bristol,51.45,-2.5833,United Kingdom,"Bristol, City of"
Qian'an,40.0059,118.6973,China,Hebei
Lviv,49.8419,24.0315,Ukraine,L’vivs’ka Oblast’
Zouping,36.8625,117.7424,China,Shandong
Bremen,53.1153,8.7975,Germany,Bremen
Reynosa,26.0922,-98.2778,Mexico,Tamaulipas
An Najaf,32.029,44.3396,Iraq,An Najaf
Sagamihara,35.5667,139.3667,Japan,Kanagawa
Guli,28.9008,120.0284,China,Zhejiang
Sarasota,27.3386,-82.5431,United States,Florida
Okayama,34.65,133.9167,Japan,Okayama
Mississauga,43.6,-79.65,Canada,Ontario
Lingbao Chengguanzhen,34.5221,110.8786,China,Henan
Anlu,31.2575,113.6783,China,Hubei
Wusong,30.9333,117.7667,China,Anhui
Dayton,39.7797,-84.1998,United States,Ohio
Enugu,6.4403,7.4942,Nigeria,Enugu
George Town,5.4145,100.3292,Malaysia,Pulau Pinang
Jaboatao,-8.1803,-35.0014,Brazil,Pernambuco
Santo Andre,-23.6572,-46.5333,Brazil,São Paulo
Xichang,27.8983,102.2706,China,Sichuan
Soledad,10.92,-74.77,Colombia,Atlántico
Chengxiang,31.4515,121.1043,China,Jiangsu
Tolyatti,53.5167,49.4167,Russia,Samarskaya Oblast’
Saharanpur,29.964,77.546,India,Uttar Pradesh
Warangal,17.9756,79.6011,India,Telangana
Osasco,-23.5328,-46.7919,Brazil,São Paulo
Dashiqiao,40.6328,122.5021,China,Liaoning
Latakia,35.5236,35.7917,Syria,Al Lādhiqīyah
Rochester,43.168,-77.6162,United States,New York
Fresno,36.7831,-119.7941,United States,California
Banjarmasin,-3.3333,114.5833,Indonesia,Kalimantan Selatan
Salem,11.65,78.1667,India,Tamil Nādu
Changsha,22.3762,112.6877,China,Guangdong
Grenoble,45.1715,5.7224,France,Auvergne-Rhône-Alpes
Shishi,24.7355,118.6434,China,Fujian
Guadalupe,25.6775,-100.2597,Mexico,Nuevo León
Aracaju,-10.9111,-37.0717,Brazil,Sergipe
Bauchi,10.3158,9.8442,Nigeria,Bauchi
Hamilton,43.2567,-79.8692,Canada,Ontario
